employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,vol_exit_date,left,tenure_m_at_ref,last_rating,last_goal,last_promo_rec,n_reviews,n_promo_recs,repeat_promo_rec,ever_promo_rec,eligible_never_rec,goal_delta,surveyed,responded,non_responder,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,eng_index,d_manager_effectiveness,d_career_development,d_recognition,hist_response_rate,mgr_span,ref_date
E00067,Casey Campbell,1988-04-04,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",174100.0,0.87,Male,55-59,Anglo-Australian,Full-time,False,False,E00645,direct,NovaCorp-Origin,WorkdayHR,34.0,459,False,,0,438.6662286465177,Meets Expectations,66.2,False,1.0,0.0,0,0,0,0.0,True,True,0,4.44,3.83,3.43,5.0,4.24,2.7,1.61,3.66,3.61375,0.40000000000000036,1.4,-0.4299999999999997,1.0,8.0,2024-10-25
E00068,Meagan Boyd,1988-04-10,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",121300.0,0.84,Female,60+,East Asian,Part-time,False,False,E01379,referral,NovaCorp-Origin,WorkdayHR,55.0,459,False,,0,438.4691195795006,Outstanding,95.3,True,1.0,1.0,0,1,0,0.0,True,True,0,2.96,3.01,3.61,2.79,1.0,3.0,3.37,2.32,2.7575000000000003,0.4500000000000002,-0.6699999999999999,-0.1499999999999999,0.6666666666666666,5.0,2024-10-25
E00069,Jennifer Martin,1988-04-12,,active,Retail Banking,Management,2,"Manager, Retail Banking",139100.0,0.96,Non-binary,60+,East Asian,Casual,False,False,E13469,direct,NovaCorp-Origin,WorkdayHR,83.0,459,False,,0,438.4034165571616,High Performer,75.8,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.15000000000000036,0.44999999999999973,-0.05999999999999961,1.0,3.0,2024-10-25
E00070,Daniel Sullivan,1988-04-16,,active,Retail Banking,Operations-Processing,3,"Senior Manager, Retail Banking",178300.0,0.89,Non-binary,60+,South Asian,Full-time,False,True,E00073,agency,NovaCorp-Origin,WorkdayHR,14.0,459,False,,0,438.2720105124836,Meets Expectations,48.4,False,1.0,0.0,0,0,1,0.0,True,True,0,2.26,3.84,4.08,4.52,3.8,3.48,2.86,2.39,3.4037499999999996,-0.4800000000000004,0.25,0.43999999999999995,1.0,8.0,2024-10-25
E00072,Philip Gilmore,1988-04-17,2025-05-18,departed,Technology,Technology,2,"Manager, Technology",132800.0,0.92,Non-binary,60+,Anglo-Australian,Casual,False,True,E01982,agency,NovaCorp-Origin,WorkdayHR,70.0,451,False,2025-05-18,1,438.239159001314,Meets Expectations,71.0,False,1.0,0.0,0,0,1,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,6.0,2024-10-25
E00073,Zachary Smith,1988-04-19,,active,Retail Banking,Risk-Compliance,4,"Director, Retail Banking",321200.0,1.03,Male,60+,Anglo-Australian,Full-time,False,True,E07091,agency,NovaCorp-Origin,WorkdayHR,30.0,459,False,,0,438.173455978975,Meets Expectations,63.4,False,1.0,0.0,0,0,1,0.0,True,True,0,2.32,4.87,2.7,3.39,4.04,3.57,1.43,3.51,3.22875,-0.5100000000000002,-0.08000000000000007,0.6500000000000004,1.0,5.0,2024-10-25
E00074,Tracey Franklin,1988-04-21,2025-08-29,departed,Corporate Operations,Operations-Processing,2,"Manager, Corporate Operations",130700.0,0.9,Female,55-59,Anglo-Australian,Part-time,False,True,E01790,graduate,NovaCorp-Origin,WorkdayHR,78.0,454,False,2025-08-29,1,438.107752956636,Meets Expectations,54.1,False,1.0,0.0,0,0,1,0.0,True,True,0,1.91,3.83,2.39,1.93,4.8,4.66,4.77,3.23,3.4400000000000004,0.04999999999999982,-1.18,-0.04999999999999982,0.6666666666666666,2.0,2024-10-25
E00075,Caitlin Gonzalez,1988-04-23,,active,Technology,Operations-Processing,5,Managing Director,492600.0,0.88,Female,60+,Anglo-Australian,Full-time,False,False,E04991,direct,NovaCorp-Origin,WorkdayHR,29.0,458,False,,0,438.042049934297,Outstanding,99.8,False,1.0,0.0,0,0,0,0.0,True,True,0,3.78,3.31,3.85,2.34,3.5,3.02,4.19,5.0,3.6237500000000002,1.02,-0.8800000000000003,0.14000000000000012,1.0,24.0,2024-10-25
E00076,Anthony Nelson,1988-04-23,,active,Risk & Compliance,Management,5,General Manager,366900.0,1.05,Male,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,True,E09249,referral,NovaCorp-Origin,WorkdayHR,45.0,458,False,,0,438.042049934297,High Performer,75.3,False,1.0,0.0,0,0,1,0.0,True,True,0,4.59,4.1,2.88,4.06,2.31,4.8,5.0,4.8,4.0675,-0.16999999999999993,0.05999999999999961,-0.020000000000000018,1.0,30.0,2024-10-25
E00079,Adrian Chapman,1988-04-25,,active,Technology,Corporate-Support,2,"Manager, Technology",130400.0,0.9,Male,60+,Anglo-Australian,Full-time,False,False,E12077,agency,NovaCorp-Origin,WorkdayHR,42.0,458,False,,0,437.97634691195793,High Performer,82.4,True,1.0,1.0,0,1,0,0.0,True,False,1,,,,,,,,,,0.6499999999999999,-1.6899999999999997,0.6800000000000002,0.6666666666666666,3.0,2024-10-25
E00080,Raymond Mcgee,1988-04-25,,active,Wealth Management,Risk-Compliance,2,"Manager, Wealth Management",125300.0,0.86,Male,55-59,Anglo-Australian,Part-time,False,False,E04045,direct,NovaCorp-Origin,WorkdayHR,58.0,458,False,,0,437.97634691195793,High Performer,74.0,False,1.0,0.0,0,0,0,0.0,True,True,0,1.94,3.34,2.62,4.88,1.98,2.13,4.07,3.65,3.07625,0.20999999999999996,0.79,-0.19999999999999973,1.0,2.0,2024-10-25
E00081,Christopher Black,1988-04-25,,active,Technology,Client-Advisory,2,"Manager, Technology",127300.0,0.88,Male,60+,South Asian,Full-time,False,True,E06041,agency,NovaCorp-Origin,WorkdayHR,69.0,458,False,,0,437.97634691195793,Unsatisfactory,37.2,False,1.0,0.0,0,0,1,0.0,True,True,0,3.9,4.81,5.0,4.77,3.99,4.37,3.01,5.0,4.356249999999999,0.48,0.34999999999999964,0.0,1.0,8.0,2024-10-25
E00082,John Martinez,1988-04-26,2025-03-14,departed,Technology,Management,2,"Manager, Technology",124500.0,0.86,Male,60+,Anglo-Australian,Full-time,False,False,E08751,direct,NovaCorp-Origin,WorkdayHR,28.0,449,False,2025-03-14,1,437.94349540078844,High Performer,82.7,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,0.5,6.0,2024-10-25
E00083,Veronica Johnson,1988-04-26,,active,Insurance,Risk-Compliance,2,"Manager, Insurance",122000.0,0.84,Female,55-59,Southeast Asian,Full-time,False,False,E05122,agency,NovaCorp-Origin,WorkdayHR,21.0,458,False,,0,437.94349540078844,Meets Expectations,61.4,False,1.0,0.0,0,0,0,0.0,True,True,0,3.0,4.35,3.92,5.0,3.15,2.81,3.27,3.05,3.56875,-0.45999999999999996,0.45999999999999996,-0.15000000000000036,1.0,6.0,2024-10-25
E00084,Alexandra Valdez,1988-04-26,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",133200.0,0.92,Female,60+,European (non-Anglo),Part-time,True,False,E03416,referral,NovaCorp-Origin,WorkdayHR,49.0,458,False,,0,437.94349540078844,High Performer,66.3,False,1.0,0.0,0,0,0,0.0,True,True,0,3.93,2.72,3.71,3.17,4.76,2.83,4.66,2.95,3.59125,0.56,-0.3900000000000001,1.13,0.6666666666666666,7.0,2024-10-25
E00085,Valerie English,1988-04-28,,active,Wealth Management,Technology,2,"Manager, Wealth Management",116100.0,0.8,Female,60+,Anglo-Australian,Part-time,False,False,E00361,referral,NovaCorp-Origin,WorkdayHR,55.0,458,False,,0,437.8777923784494,Outstanding,87.8,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.45999999999999996,-0.0699999999999994,0.43999999999999995,1.0,2.0,2024-10-25
E00086,Stacey Stone,1988-04-28,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",129100.0,0.89,Female,60+,Anglo-Australian,Full-time,False,True,E14091,agency,NovaCorp-Origin,WorkdayHR,63.0,458,False,,0,437.8777923784494,High Performer,77.3,True,1.0,1.0,0,1,0,0.0,True,True,0,3.83,2.82,3.44,2.53,1.43,3.93,3.88,1.65,2.93875,0.41000000000000014,-0.8000000000000003,-0.1499999999999999,0.6666666666666666,7.0,2024-10-25
E00087,Paul Graham,1988-04-30,,active,Technology,Risk-Compliance,3,"Senior Manager, Technology",187200.0,0.94,Male,60+,Anglo-Australian,Full-time,False,False,E03648,direct,NovaCorp-Origin,WorkdayHR,29.0,458,False,,0,437.81208935611033,Meets Expectations,66.1,False,1.0,0.0,0,0,0,0.0,True,True,0,3.51,2.57,2.58,2.48,3.52,4.11,3.31,3.86,3.2425,0.09999999999999964,-0.7200000000000002,-0.69,1.0,12.0,2024-10-25
E00088,Steven Williams,1988-05-01,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",122800.0,0.85,Male,60+,Anglo-Australian,Full-time,False,False,E02795,referral,NovaCorp-Origin,WorkdayHR,61.0,458,False,,0,437.77923784494084,High Performer,77.3,False,1.0,0.0,0,0,0,0.0,True,True,0,4.25,4.78,3.79,3.4,3.8,4.54,4.69,2.87,4.015,-0.75,0.8199999999999998,-1.2000000000000002,1.0,6.0,2024-10-25
E00089,Virginia Anderson,1988-05-01,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",122000.0,0.84,Female,60+,Middle Eastern,Full-time,False,False,E13308,agency,NovaCorp-Origin,WorkdayHR,33.0,458,False,,0,437.77923784494084,Unsatisfactory,26.2,False,1.0,0.0,0,0,0,0.0,True,True,0,3.01,3.26,2.12,2.26,3.67,4.61,2.89,2.97,3.09875,1.5799999999999998,1.2599999999999998,-0.31999999999999984,1.0,2.0,2024-10-25
E00090,Heather Ortega,1988-05-03,,active,Insurance,Operations-Processing,2,"Manager, Insurance",130200.0,0.9,Female,60+,Anglo-Australian,Casual,False,True,E08922,referral,NovaCorp-Origin,WorkdayHR,58.0,458,False,,0,437.71353482260184,Meets Expectations,63.9,False,1.0,0.0,0,0,1,0.0,True,True,0,2.81,2.44,1.3,5.0,1.96,1.37,1.67,2.93,2.435,-1.4499999999999997,0.3200000000000003,-1.1199999999999999,1.0,5.0,2024-10-25
E00091,Casey Le,1988-05-03,,active,Risk & Compliance,Technology,2,"Manager, Risk & Compliance",125000.0,0.86,Female,60+,South Asian,Full-time,False,True,E02408,agency,NovaCorp-Origin,WorkdayHR,62.0,458,False,,0,437.71353482260184,Below Expectations,50.5,False,1.0,0.0,0,0,1,0.0,True,False,1,,,,,,,,,,-0.52,-0.6600000000000001,0.54,0.6666666666666666,1.0,2024-10-25
E00092,Nancy Carroll,1988-05-04,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",122300.0,0.84,Female,60+,Anglo-Australian,Full-time,False,False,E02974,direct,NovaCorp-Origin,WorkdayHR,34.0,458,False,,0,437.6806833114323,Outstanding,89.3,True,1.0,1.0,0,1,0,0.0,True,True,0,1.64,2.47,1.9,2.81,3.27,2.81,4.23,2.67,2.725,-1.6900000000000002,0.03000000000000025,-1.3599999999999999,1.0,4.0,2024-10-25
E00093,Natalie Baxter,1988-05-04,,active,Insurance,Technology,2,"Manager, Insurance",129500.0,0.89,Female,60+,Southeast Asian,Full-time,False,False,E12046,agency,NovaCorp-Origin,WorkdayHR,82.0,458,False,,0,437.6806833114323,High Performer,73.2,True,1.0,1.0,0,1,0,0.0,True,True,0,3.87,2.85,3.29,3.83,3.67,2.24,1.0,1.53,2.785,0.040000000000000036,-0.3600000000000003,0.1200000000000001,0.6666666666666666,3.0,2024-10-25
E00094,Sandra Smith,1988-05-05,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",176900.0,0.88,Female,55-59,Anglo-Australian,Full-time,False,False,E05815,agency,NovaCorp-Origin,WorkdayHR,80.0,458,False,,0,437.6478318002628,Meets Expectations,71.7,False,1.0,0.0,0,0,0,0.0,True,True,0,2.73,4.38,4.64,2.43,3.48,3.36,2.14,2.18,3.1675,-0.2799999999999998,-0.029999999999999805,0.4899999999999993,1.0,4.0,2024-10-25
E00096,Adam Rangel,1988-05-07,,active,Corporate Operations,Client-Advisory,5,Managing Director,411500.0,0.97,Male,60+,Prefer not to say,Full-time,True,False,E01760,agency,NovaCorp-Origin,WorkdayHR,62.0,458,False,,0,437.58212877792374,Meets Expectations,58.7,False,1.0,0.0,0,0,0,0.0,True,True,0,4.72,3.3,4.79,3.48,3.52,4.48,3.35,4.25,3.98625,1.3699999999999997,0.1499999999999999,0.41000000000000014,1.0,9.0,2024-10-25
E00097,Richard Clark,1988-05-07,,active,Retail Banking,Management,2,"Manager, Retail Banking",125700.0,0.87,Male,60+,Anglo-Australian,Full-time,False,True,E08267,direct,NovaCorp-Origin,WorkdayHR,58.0,458,True,,0,437.58212877792374,Meets Expectations,56.0,False,1.0,0.0,0,0,1,0.0,True,True,0,3.17,3.03,3.38,4.74,3.49,3.64,3.44,2.88,3.4712500000000004,-0.6699999999999999,0.6900000000000004,-1.1900000000000004,1.0,7.0,2024-10-25
E00098,Kristi Campbell,1988-05-08,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",129600.0,0.89,Female,60+,Anglo-Australian,Part-time,False,True,E12970,referral,NovaCorp-Origin,WorkdayHR,33.0,458,False,,0,437.54927726675425,High Performer,67.9,True,1.0,1.0,0,1,0,0.0,True,True,0,2.49,2.83,1.95,2.07,3.49,2.19,4.32,1.85,2.6487499999999997,0.6500000000000001,-0.8700000000000001,0.26,1.0,5.0,2024-10-25
E00100,Keith Ritter,1988-05-15,,active,Technology,Operations-Processing,2,"Manager, Technology",126400.0,0.87,Male,60+,Anglo-Australian,Full-time,False,False,E01773,graduate,NovaCorp-Origin,WorkdayHR,73.0,458,False,,0,437.31931668856765,High Performer,87.0,False,1.0,0.0,0,0,0,0.0,True,True,0,3.6,5.0,4.22,4.17,4.03,5.0,3.43,3.7,4.143750000000001,-0.8900000000000001,0.7199999999999998,-0.7800000000000002,1.0,2.0,2024-10-25
E00101,Jessica Norris,1988-05-15,,active,Risk & Compliance,Technology,2,"Manager, Risk & Compliance",119500.0,0.82,Female,60+,African,Full-time,False,False,E01474,direct,NovaCorp-Origin,WorkdayHR,50.0,458,False,,0,437.31931668856765,Below Expectations,46.7,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,-0.09000000000000008,-0.2599999999999998,0.11999999999999966,1.0,4.0,2024-10-25
E00102,Patrick Smith,1988-05-15,2025-06-18,departed,Risk & Compliance,Technology,3,"Senior Manager, Risk & Compliance",180700.0,0.96,Male,60+,Anglo-Australian,Full-time,False,False,E06617,agency,NovaCorp-Origin,WorkdayHR,72.0,451,False,2025-06-18,1,437.31931668856765,High Performer,73.4,True,1.0,1.0,0,1,0,0.0,True,False,1,,,,,,,,,,-0.6900000000000004,-0.8,-0.11000000000000032,0.6666666666666666,1.0,2024-10-25
E00103,Daniel Wheeler,1988-05-18,,active,Wealth Management,Management,2,"Manager, Wealth Management",133200.0,0.92,Male,60+,Southeast Asian,Full-time,True,False,E00919,agency,NovaCorp-Origin,WorkdayHR,51.0,458,False,,0,437.2207621550591,High Performer,51.6,False,1.0,0.0,0,0,0,0.0,True,True,0,3.52,3.48,2.97,4.26,3.11,4.12,2.6,2.15,3.27625,-0.5100000000000002,-0.7400000000000002,-1.06,1.0,7.0,2024-10-25
E00104,Jonathan Castillo,1988-05-22,,active,Insurance,Corporate-Support,3,"Senior Manager, Insurance",188300.0,0.94,Male,60+,East Asian,Full-time,False,False,E06591,direct,NovaCorp-Origin,WorkdayHR,34.0,457,False,,0,437.08935611038106,High Performer,80.8,True,1.0,1.0,0,1,0,0.0,True,True,0,3.9,4.94,4.48,3.69,2.53,4.37,4.33,5.0,4.154999999999999,-0.5800000000000005,-0.25,-0.5199999999999996,1.0,7.0,2024-10-25
E00105,Joseph Smith,1988-05-23,,active,Technology,Technology,2,"Manager, Technology",130100.0,0.9,Male,60+,South Asian,Full-time,False,True,E09981,graduate,NovaCorp-Origin,WorkdayHR,86.0,457,False,,0,437.05650459921156,High Performer,77.5,False,1.0,0.0,0,0,1,0.0,True,False,1,,,,,,,,,,0.08999999999999986,-0.020000000000000018,-0.3600000000000003,0.6666666666666666,4.0,2024-10-25
E00107,James Simmons,1988-05-26,,active,Technology,Management,3,"Senior Manager, Technology",180800.0,0.9,Male,60+,East Asian,Full-time,False,False,E00817,direct,NovaCorp-Origin,WorkdayHR,20.0,457,False,,0,436.957950065703,High Performer,82.8,True,1.0,1.0,0,1,0,0.0,True,True,0,5.0,3.11,4.9,4.44,3.62,4.29,5.0,5.0,4.42,0.0,-0.34999999999999964,0.5900000000000007,1.0,4.0,2024-10-25
E00108,Ronald White,1988-05-28,,active,Insurance,Client-Advisory,3,"Senior Manager, Insurance",178200.0,0.89,Male,55-59,Anglo-Australian,Fixed-term,False,True,E12890,agency,NovaCorp-Origin,WorkdayHR,61.0,457,False,,0,436.89224704336397,Unsatisfactory,27.4,False,1.0,0.0,0,0,1,0.0,True,True,0,4.42,3.58,3.54,4.25,1.9,2.73,3.24,3.21,3.3587499999999997,0.5,0.8399999999999999,0.18999999999999995,1.0,7.0,2024-10-25
E00109,Charles Sanchez,1988-05-30,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",178400.0,0.85,Male,60+,Anglo-Australian,Full-time,False,False,E13244,direct,NovaCorp-Origin,WorkdayHR,53.0,457,False,,0,436.826544021025,High Performer,86.5,True,1.0,1.0,0,1,0,0.0,True,True,0,2.7,2.96,3.59,2.59,2.64,3.63,2.62,3.06,2.97375,-0.25,-1.8600000000000003,0.33000000000000007,1.0,7.0,2024-10-25
E00110,Tricia Reyes,1988-05-31,,active,Wealth Management,Risk-Compliance,2,"Manager, Wealth Management",116300.0,0.8,Female,60+,Prefer not to say,Full-time,False,False,E09255,direct,NovaCorp-Origin,WorkdayHR,48.0,457,False,,0,436.7936925098554,High Performer,72.6,False,1.0,0.0,0,0,0,0.0,True,True,0,4.05,3.0,4.21,3.77,3.56,1.85,4.15,3.64,3.5287500000000005,0.46999999999999975,-0.7799999999999998,0.33000000000000007,1.0,4.0,2024-10-25
E00111,Leah Walters,1988-06-01,,active,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",125100.0,0.86,Female,60+,East Asian,Part-time,False,False,E13967,acquisition,NovaCorp-Origin,WorkdayHR,14.0,457,False,,0,436.7608409986859,Outstanding,87.3,False,1.0,0.0,0,0,0,0.0,True,True,0,4.35,3.5,3.38,1.6,2.69,3.07,2.07,2.21,2.8587499999999997,0.4299999999999997,-0.16999999999999993,0.45999999999999996,0.6666666666666666,8.0,2024-10-25
E00113,Janet Oliver,1988-06-03,,active,Insurance,Risk-Compliance,2,"Manager, Insurance",127300.0,0.88,Female,60+,Anglo-Australian,Full-time,False,False,E06591,direct,NovaCorp-Origin,WorkdayHR,18.0,457,False,,0,436.69513797634687,High Performer,78.0,False,1.0,0.0,0,0,0,0.0,True,True,0,4.5,3.35,4.2,3.84,3.43,2.52,1.54,3.01,3.29875,0.7799999999999998,1.42,-0.009999999999999787,1.0,7.0,2024-10-25
E00114,Sheryl Thompson,1988-06-03,,active,Insurance,Management,3,"Senior Manager, Insurance",215900.0,0.96,Female,60+,Anglo-Australian,Full-time,False,False,E00506,referral,NovaCorp-Origin,WorkdayHR,60.0,457,False,,0,436.69513797634687,Outstanding,83.8,False,1.0,0.0,0,0,0,0.0,True,True,0,2.71,2.51,3.03,2.67,2.52,3.34,2.65,2.09,2.6899999999999995,-0.22999999999999998,-0.14000000000000012,-0.4600000000000004,0.6666666666666666,7.0,2024-10-25
E00117,Victor Lewis,1988-06-06,,active,Technology,Management,2,"Manager, Technology",123700.0,0.85,Male,55-59,South Asian,Full-time,False,False,E13889,graduate,NovaCorp-Origin,WorkdayHR,67.0,457,False,,0,436.5965834428384,Meets Expectations,49.4,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,0.5,7.0,2024-10-25
E00118,Ashley Olson,1988-06-07,,active,Wealth Management,Management,2,"Manager, Wealth Management",120200.0,0.83,Female,55-59,Anglo-Australian,Full-time,False,False,E05799,agency,NovaCorp-Origin,WorkdayHR,17.0,457,False,,0,436.5637319316688,Meets Expectations,62.0,False,1.0,0.0,0,0,0,0.0,True,True,0,2.5,4.86,3.14,2.08,2.42,3.93,2.89,3.71,3.19125,-0.9300000000000002,-0.43999999999999995,-0.6699999999999999,1.0,12.0,2024-10-25
E00119,Morgan Boone,1988-06-08,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",170300.0,0.85,Non-binary,60+,European (non-Anglo),Full-time,False,True,E04991,acquisition,NovaCorp-Origin,WorkdayHR,56.0,457,False,,0,436.53088042049933,Meets Expectations,76.8,False,1.0,0.0,0,0,1,0.0,True,True,0,2.03,4.45,2.17,3.97,3.15,1.36,3.98,3.71,3.1025,-0.5800000000000001,-0.08999999999999941,-0.77,0.6666666666666666,24.0,2024-10-25
E00120,Michael Clay,1988-06-10,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",138100.0,0.95,Male,55-59,Anglo-Australian,Full-time,True,False,E12191,agency,NovaCorp-Origin,WorkdayHR,15.0,457,False,,0,436.4651773981603,High Performer,92.8,True,1.0,1.0,0,1,0,0.0,True,True,0,2.23,1.0,3.74,2.97,2.6,2.06,2.42,2.32,2.4175000000000004,-0.2200000000000002,0.9900000000000002,-0.03999999999999959,1.0,1.0,2024-10-25
E00121,Brian Miller,1988-06-22,,active,Technology,Technology,2,"Manager, Technology",119100.0,0.82,Male,55-59,Anglo-Australian,Full-time,False,False,E06779,referral,NovaCorp-Origin,WorkdayHR,84.0,456,False,,0,436.07095926412615,Outstanding,90.4,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,8.0,2024-10-25
E00122,Robert Johnson,1988-06-22,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",117900.0,0.81,Male,55-59,Anglo-Australian,Part-time,False,False,E03533,graduate,NovaCorp-Origin,WorkdayHR,87.0,456,False,,0,436.07095926412615,High Performer,76.9,False,1.0,0.0,0,0,0,0.0,True,True,0,4.2,4.64,3.89,3.75,1.53,4.55,5.0,3.56,3.89,0.43000000000000016,-0.71,-0.12999999999999945,0.6666666666666666,2.0,2024-10-25
E00123,Peter Moore,1988-06-24,,active,Corporate Operations,Operations-Processing,2,"Manager, Corporate Operations",131200.0,0.9,Male,60+,Anglo-Australian,Part-time,False,True,E01919,direct,NovaCorp-Origin,WorkdayHR,62.0,456,False,,0,436.0052562417871,High Performer,86.3,True,1.0,1.0,0,1,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,7.0,2024-10-25
E00124,Sandra Ellis,1988-06-24,,active,Risk & Compliance,Management,2,"Manager, Risk & Compliance",128300.0,0.88,Female,60+,Southeast Asian,Full-time,False,False,E00948,agency,NovaCorp-Origin,WorkdayHR,74.0,456,False,,0,436.0052562417871,High Performer,63.6,True,1.0,1.0,0,1,0,0.0,True,True,0,3.73,2.5,4.86,3.67,2.35,4.19,4.76,2.81,3.6087500000000006,-0.18999999999999995,0.25,1.1900000000000004,1.0,9.0,2024-10-25
E00126,Jennifer Bond,1988-06-27,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",136100.0,0.94,Female,55-59,East Asian,Fixed-term,False,False,E08705,agency,NovaCorp-Origin,WorkdayHR,66.0,456,False,,0,435.90670170827855,Meets Expectations,59.1,False,1.0,0.0,0,0,0,0.0,True,True,0,4.3,3.05,5.0,4.73,2.45,2.49,2.0,2.81,3.35375,0.13999999999999968,-0.2699999999999996,0.0,0.6666666666666666,3.0,2024-10-25
E00127,Patrick Hoffman,1988-06-28,,active,Technology,Corporate-Support,2,"Manager, Technology",120700.0,0.83,Male,60+,Anglo-Australian,Full-time,False,False,E05771,referral,NovaCorp-Origin,WorkdayHR,56.0,456,False,,0,435.87385019710905,Meets Expectations,60.1,False,1.0,0.0,0,0,0,0.0,True,True,0,5.0,2.55,5.0,3.39,5.0,3.69,3.63,3.75,4.001250000000001,0.34999999999999964,-0.6999999999999997,0.1200000000000001,1.0,5.0,2024-10-25
E00128,Colin Blake,1988-06-30,,active,Insurance,Corporate-Support,2,"Manager, Insurance",121600.0,0.84,Male,55-59,Anglo-Australian,Full-time,False,False,E14461,direct,NovaCorp-Origin,WorkdayHR,90.0,456,False,,0,435.80814717477,Outstanding,88.0,False,1.0,0.0,0,0,0,0.0,True,True,0,4.37,3.08,4.85,3.53,4.54,4.8,3.9,4.39,4.182499999999999,0.21999999999999975,0.009999999999999787,0.8199999999999994,0.6666666666666666,3.0,2024-10-25
E00129,Adam Johnson,1988-06-30,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",128200.0,0.88,Male,55-59,Southeast Asian,Full-time,False,True,E06379,graduate,NovaCorp-Origin,WorkdayHR,28.0,456,False,,0,435.80814717477,Meets Expectations,73.5,False,1.0,0.0,0,0,1,0.0,True,True,0,2.96,3.06,3.15,3.72,2.87,3.91,3.65,2.23,3.19375,0.04999999999999982,0.03000000000000025,0.3900000000000001,0.6666666666666666,3.0,2024-10-25
