employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,exit_date_log,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway,exit_dt,is_leaver,voluntary,regrettable,cutoff,last_manager_effectiveness,last_psychological_safety,last_recognition,last_career_development,last_senior_leadership_trust,last_purpose_meaning,last_wellbeing,last_confidence_in_role_future,mean_manager_effectiveness,mean_psychological_safety,mean_recognition,mean_career_development,mean_senior_leadership_trust,mean_purpose_meaning,mean_wellbeing,mean_confidence_in_role_future,slope_manager_effectiveness,slope_psychological_safety,slope_recognition,slope_career_development,slope_senior_leadership_trust,slope_purpose_meaning,slope_wellbeing,slope_confidence_in_role_future,waves_offered,waves_answered,nonresponse_rate,ever_nonresponder,answered_final_wave,went_silent,last_engagement_index,mean_engagement_index,slope_engagement_index,n_reviews,last_rating_num,mean_rating_num,first_rating_num,last_goal,mean_goal,first_goal,n_promo_rec,ever_promo_rec,last_promo_rec,n_reviewers,rating_delta,goal_delta,top_performer,mgr_span,mgr_team_vol_rate,mgr_team_hipo_share,mgr_rated_effectiveness,mgr_departed,peer_median_salary,salary_vs_peer,peer_median_compa,compa_vs_peer,underpaid,tenure_years,hipo,acquired,acting,agency_hire,slow_fill,tenure_band
E00030,Lori Maddox,1988-02-11,,active,Retail Banking,Client-Advisory,3,"Senior Manager, Retail Banking",182700.0,0.91,Female,60+,Anglo-Australian,Full-time,False,False,E02887,agency,NovaCorp-Origin,WorkdayHR,77.0,461,False,,,,,,,,,,,False,0,0,2025-12-31,3.95,3.39,4.4,3.71,3.18,4.09,1.59,4.21,3.3266666666666667,3.3000000000000003,4.05,3.6033333333333335,2.7633333333333336,4.36,2.3366666666666664,3.9033333333333338,0.088076923076923,0.1453846153846151,0.2169230769230768,0.1657692307692305,0.0699999999999998,-0.0450000000000003,-0.4576923076923078,0.2096153846153843,5.0,3.0,0.4,1.0,True,0.0,3.565,3.4554166666666664,0.0491346153846152,3.0,4.0,3.333333333333333,3.0,75.4,60.70000000000001,53.5,0.0,False,False,1.0,1.0,21.90000000000001,1.0,9.0,0.1111111111111111,0.0,3.0982708333333333,0,193900.0,0.9422382671480144,0.94,-0.0299999999999999,0,38.41666666666666,0,0,0,1,1,10y+
E00031,Michael Smith,1988-02-12,,active,Technology,Management,2,"Manager, Technology",119100.0,0.82,Male,60+,Pacific Islander,Full-time,False,False,E07493,acquisition,NovaCorp-Origin,WorkdayHR,60.0,461,False,,,,,,,,,,,False,0,0,2025-12-31,4.54,3.31,4.41,3.67,3.3,4.81,2.72,5.0,4.3725000000000005,3.575,3.895,3.425,3.7325,4.557499999999999,3.14,4.87,0.321,-0.1179999999999999,0.3960000000000001,0.242,-0.2170000000000001,-0.0129999999999999,-0.2599999999999999,0.0959999999999999,5.0,4.0,0.1999999999999999,1.0,False,1.0,3.97,3.9459375,0.055875,3.0,3.0,3.0,2.0,50.0,56.3,36.0,1.0,True,False,1.0,1.0,14.0,0.0,21.0,0.0476190476190476,0.1904761904761904,3.55825,0,130900.0,0.9098548510313216,0.91,-0.09,1,38.41666666666666,0,0,0,0,1,10y+
E00033,Lauren Johnson,1988-02-13,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",124100.0,0.86,Female,60+,Prefer not to say,Full-time,False,True,E00337,graduate,NovaCorp-Origin,WorkdayHR,28.0,461,False,,,,,,,,,,,False,0,0,2025-12-31,4.72,3.28,3.11,4.47,3.84,3.57,3.8,3.33,4.225,3.7625,3.3125,4.1525,4.2775,3.875,3.6125,3.965,0.3699999999999999,-0.041,-0.367,0.3649999999999999,-0.0889999999999997,-0.1719999999999997,0.1169999999999998,-0.1700000000000001,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.765,3.8978125,0.001625,3.0,4.0,3.333333333333333,4.0,68.8,63.66666666666666,69.2,0.0,False,False,1.0,0.0,-0.4000000000000057,1.0,5.0,0.0,0.0,3.7975,0,131200.0,0.9458841463414634,0.91,-0.05,1,38.41666666666666,0,0,0,0,0,10y+
E00034,Leah Williams,1988-02-14,,active,Technology,Technology,2,"Manager, Technology",131600.0,0.91,Female,55-59,East Asian,Casual,False,False,E03019,graduate,NovaCorp-Origin,WorkdayHR,26.0,461,False,,,,,,,,,,,False,0,0,2025-12-31,3.84,1.99,5.0,2.06,3.49,3.16,3.73,2.47,3.6025,2.7,3.9875,2.2275,3.915,3.1625,3.635,2.81,0.1825714285714285,-0.3234285714285714,0.6448571428571429,0.1328571428571428,0.1502857142857142,0.0397142857142858,0.0908571428571427,-0.1234285714285712,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.2175,3.255,0.0992857142857143,3.0,5.0,3.333333333333333,4.0,81.9,67.26666666666667,75.2,2.0,True,True,1.0,1.0,6.700000000000003,1.0,3.0,0.0,0.0,3.972222222222222,0,130900.0,1.0053475935828875,0.91,0.0,0,38.41666666666666,0,0,0,0,0,10y+
E00035,Laura Branch,1988-02-15,,active,Wealth Management,Management,2,"Manager, Wealth Management",118000.0,0.81,Female,55-59,Anglo-Australian,Casual,False,False,E00919,referral,NovaCorp-Origin,WorkdayHR,74.0,461,False,,,,,,,,,,,False,0,0,2025-12-31,1.0,1.99,2.22,4.87,3.9,4.38,2.48,2.39,1.78,2.324,3.656,4.564,3.272,4.638,3.048,3.268,-0.396,-0.098,-0.5930000000000001,0.1049999999999999,0.337,-0.0820000000000002,-0.32,-0.104,5.0,5.0,0.0,0.0,True,0.0,2.9037500000000005,3.3187500000000005,-0.1438750000000001,3.0,4.0,4.333333333333333,4.0,70.3,82.89999999999999,83.5,1.0,True,False,1.0,0.0,-13.200000000000005,1.0,7.0,0.0,0.4285714285714285,3.383,0,131200.0,0.899390243902439,0.91,-0.0999999999999999,1,38.41666666666666,0,0,0,0,1,10y+
E00036,Hayley Mitchell,1988-02-16,2025-09-29,departed,Corporate Operations,Technology,2,"Manager, Corporate Operations",130000.0,0.9,Female,60+,Anglo-Australian,Full-time,False,True,E02132,agency,NovaCorp-Origin,WorkdayHR,54.0,458,False,2025-09-29,voluntary,Study/career change,True,False,Unsatisfactory,130000.0,E02132,push,2025-09-29,True,1,0,2025-09-29,2.62,3.91,2.55,3.21,2.61,3.23,2.75,4.66,3.18,3.1075,2.73,4.29,2.7,2.8375,2.875,4.3100000000000005,-0.2699999999999998,-0.0629999999999999,0.0939999999999998,-0.6180000000000001,-0.1459999999999999,0.2109999999999999,-0.3199999999999999,-0.0919999999999998,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.1925,3.25375,-0.1504999999999999,3.0,2.0,2.0,3.0,56.0,45.66666666666666,56.9,0.0,False,False,1.0,-1.0,-0.8999999999999986,0.0,11.0,0.1818181818181818,0.0,2.7949444444444445,0,131800.0,0.9863429438543247,0.91,-0.01,0,38.16666666666666,0,0,0,1,1,10y+
E00037,Danielle Mcdonald,1988-02-16,,active,Retail Banking,Technology,3,"Senior Manager, Retail Banking",179000.0,0.9,Female,60+,Anglo-Australian,Full-time,False,False,E05812,agency,NovaCorp-Origin,WorkdayHR,83.0,461,False,,,,,,,,,,,False,0,0,2025-12-31,2.94,3.04,1.96,3.78,4.04,2.42,3.55,3.76,2.976,2.382,3.28,3.056,3.85,2.718,2.934,3.126,-0.017,0.062,-0.6209999999999999,0.0829999999999999,0.066,-0.228,0.164,0.146,5.0,5.0,0.0,0.0,True,0.0,3.18625,3.0402500000000003,-0.0431249999999999,3.0,5.0,3.333333333333333,1.0,92.2,65.8,18.8,1.0,True,True,1.0,4.0,73.4,1.0,4.0,0.0,0.0,3.492125,0,193900.0,0.9231562661165548,0.94,-0.0399999999999999,0,38.41666666666666,0,0,0,1,1,10y+
E00038,Cheryl Vargas,1988-02-19,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",233700.0,1.02,Female,60+,Southeast Asian,Part-time,False,False,E13776,referral,NovaCorp-Origin,WorkdayHR,14.0,461,True,,,,,,,,,,,False,0,0,2025-12-31,4.2,3.31,4.6,3.6,3.21,4.14,3.64,3.42,3.686,3.83,4.544,3.508,3.39,3.654,3.176,3.596,0.1710000000000001,-0.193,0.0069999999999998,0.117,-0.123,0.075,0.2250000000000001,-0.0849999999999999,5.0,5.0,0.0,0.0,True,0.0,3.765,3.673,0.02425,3.0,4.0,3.6666666666666665,4.0,80.9,74.76666666666667,81.9,1.0,True,False,1.0,0.0,-1.0,1.0,13.0,0.0,0.0769230769230769,3.246875,0,192650.0,1.2130807163249415,0.94,0.08,0,38.41666666666666,0,0,1,0,0,10y+
E00039,Selena White,1988-02-20,,active,Risk & Compliance,Risk-Compliance,3,"Senior Manager, Risk & Compliance",218800.0,0.87,Female,60+,Anglo-Australian,Full-time,False,False,E09990,agency,NovaCorp-Origin,WorkdayHR,74.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,4.96,2.13,3.1,3.42,2.99,3.27,4.51,2.61,4.7675,2.6575,3.3875,4.0225,3.205,2.89,3.6925,2.9425,0.081,-0.2489999999999998,0.058,-0.1489999999999998,-0.1399999999999999,0.2679999999999999,0.3529999999999999,-0.1650000000000001,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.37375,3.445625,0.007125,3.0,3.0,3.6666666666666665,4.0,63.6,77.56666666666666,86.5,1.0,True,False,1.0,-1.0,-22.9,0.0,3.0,0.0,0.0,4.1305000000000005,0,190700.0,1.147351861562664,0.94,-0.0699999999999999,1,38.333333333333336,0,0,0,1,1,10y+
E00040,Mr. Matthew Andrews,1988-02-23,,active,Risk & Compliance,Management,2,"Manager, Risk & Compliance",116700.0,0.8,Male,60+,South Asian,Full-time,False,True,E00663,agency,NovaCorp-Origin,WorkdayHR,70.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,3.17,2.59,2.12,2.89,1.9,2.72,2.17,3.69,2.3280000000000003,2.702,2.104,3.0,1.596,2.5780000000000003,1.628,3.91,0.384,0.1259999999999999,0.004,0.078,-0.087,0.129,0.1169999999999999,-0.205,5.0,5.0,0.0,0.0,True,0.0,2.6562500000000004,2.48075,0.06825,3.0,3.0,3.333333333333333,4.0,69.2,70.26666666666667,69.7,0.0,False,False,1.0,-1.0,-0.5,0.0,5.0,0.0,0.0,3.0498000000000003,0,130600.0,0.8935681470137825,0.91,-0.1099999999999999,1,38.333333333333336,0,0,0,1,1,10y+
E00041,William Morrison,1988-02-24,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",115200.0,0.79,Male,60+,Anglo-Australian,Full-time,False,False,E01129,agency,NovaCorp-Origin,WorkdayHR,31.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,2.81,4.47,3.5,3.83,2.3,2.77,1.0,2.25,3.1575,3.765,3.435,3.455,2.7275,2.95,1.605,2.83,-0.155,0.546,-0.0740000000000002,0.0239999999999998,0.0309999999999999,-0.0219999999999998,-0.5740000000000001,-0.3080000000000001,5.0,4.0,0.1999999999999999,1.0,False,1.0,2.86625,2.990625,-0.0665,3.0,4.0,4.333333333333333,4.0,78.0,78.93333333333334,75.4,1.0,True,False,1.0,0.0,2.5999999999999943,1.0,5.0,0.2,0.0,3.6377,0,130600.0,0.8820826952526799,0.91,-0.12,1,38.333333333333336,0,0,0,1,0,10y+
E00042,Morgan Brown,1988-02-26,,active,Corporate Operations,Risk-Compliance,2,"Manager, Corporate Operations",140300.0,0.97,Female,60+,Anglo-Australian,Part-time,False,False,E02271,agency,NovaCorp-Origin,WorkdayHR,48.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,2.6,4.32,3.72,2.95,4.9,5.0,3.24,3.86,2.93,4.651999999999999,3.664,2.694,4.082,4.522,3.008,4.642,-0.137,-0.0309999999999998,0.1570000000000001,0.088,0.219,0.1969999999999999,0.136,-0.293,5.0,5.0,0.0,0.0,True,0.0,3.82375,3.77425,0.042,3.0,3.0,3.6666666666666665,3.0,59.1,67.39999999999999,61.3,1.0,True,False,1.0,0.0,-2.199999999999996,0.0,4.0,0.0,0.0,3.739,0,131800.0,1.0644916540212443,0.91,0.0599999999999999,0,38.333333333333336,0,0,0,1,0,10y+
E00043,Taylor Tran,1988-02-28,,active,Wealth Management,Operations-Processing,2,"Manager, Wealth Management",117500.0,0.81,Female,60+,Southeast Asian,Full-time,False,False,E11265,agency,NovaCorp-Origin,WorkdayHR,71.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,3.08,3.2,2.58,3.77,3.59,3.07,3.21,4.848000000000001,2.64,4.148000000000001,3.07,3.888,3.646,3.568,3.656,-0.0110000000000001,0.0619999999999999,-0.1669999999999999,-0.069,-0.1089999999999999,-0.0330000000000001,-0.311,-0.048,5.0,5.0,0.0,0.0,True,0.0,3.4375000000000004,3.683,-0.08575,3.0,2.0,3.6666666666666665,4.0,50.6,68.86666666666666,76.4,0.0,False,False,1.0,-2.0,-25.800000000000004,0.0,2.0,0.0,0.0,4.474,0,131200.0,0.895579268292683,0.91,-0.0999999999999999,1,38.333333333333336,0,0,0,1,1,10y+
E00044,Cheryl Wilson,1988-02-29,,active,Insurance,Management,2,"Manager, Insurance",128500.0,0.89,Female,60+,East Asian,Full-time,False,False,E11909,agency,NovaCorp-Origin,WorkdayHR,75.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,4.33,4.56,4.0,3.74,3.69,4.72,4.16,4.92,4.254,4.497999999999999,4.096,4.132,4.016,4.106,4.518,4.418,0.0780000000000001,0.0009999999999999,-0.1020000000000001,0.108,-0.0900000000000001,-0.0999999999999998,-0.0339999999999999,0.096,5.0,5.0,0.0,0.0,True,0.0,4.265000000000001,4.25475,-0.0053749999999999,3.0,3.0,3.0,3.0,80.0,68.8,72.9,0.0,False,False,1.0,0.0,7.099999999999994,0.0,4.0,0.0,0.0,2.903083333333333,0,130650.0,0.9835438193647148,0.91,-0.02,1,38.333333333333336,0,0,0,1,1,10y+
E00045,Jeffery Cruz,1988-03-02,,active,Retail Banking,Management,2,"Manager, Retail Banking",130400.0,0.9,Male,55-59,Anglo-Australian,Full-time,False,False,E13190,direct,NovaCorp-Origin,WorkdayHR,14.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,3.29,3.66,3.7,2.4,3.4,2.24,2.89,1.56,2.8275,3.6775,3.63,2.8325,3.7125,2.835,2.6675,2.3075,0.0442857142857143,-0.0574285714285713,-0.0377142857142857,-0.1528571428571428,-0.0271428571428573,-0.1982857142857143,-0.0231428571428571,-0.3477142857142857,5.0,4.0,0.1999999999999999,1.0,True,0.0,2.8925,3.06125,-0.1,3.0,4.0,3.6666666666666665,4.0,86.3,72.23333333333333,60.8,1.0,True,True,1.0,0.0,25.5,1.0,16.0,0.0,0.0625,3.5493214285714285,0,131800.0,0.9893778452200304,0.91,-0.01,0,38.333333333333336,0,0,0,0,0,10y+
E00046,John Simmons,1988-03-03,2025-04-29,departed,Corporate Operations,Risk-Compliance,2,"Manager, Corporate Operations",127800.0,0.88,Prefer not to say,60+,East Asian,Full-time,False,False,E10271,referral,NovaCorp-Origin,WorkdayHR,89.0,452,False,2025-04-29,voluntary,Career advancement,True,False,Meets Expectations,127800.0,E10271,push,2025-04-29,True,1,0,2025-04-29,1.8,1.95,3.18,2.82,2.14,3.57,3.01,5.0,3.1825,2.4875,4.1450000000000005,2.9425,2.8475,3.9425,3.175,4.335,-0.4929999999999997,-0.255,-0.5359999999999998,0.4349999999999999,-0.5610000000000002,-0.3770000000000001,0.1139999999999998,0.2819999999999998,4.0,4.0,0.0,0.0,True,0.0,2.93375,3.3821875,-0.173875,2.0,3.0,3.0,3.0,48.6,54.2,59.8,0.0,False,False,1.0,0.0,-11.199999999999996,0.0,5.0,0.2,0.0,2.9216,0,131800.0,0.969650986342944,0.91,-0.03,1,37.66666666666666,0,0,0,0,1,10y+
E00049,Haley Cobb,1988-03-10,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",191700.0,0.91,Female,60+,Anglo-Australian,Full-time,False,True,E13189,direct,NovaCorp-Origin,WorkdayHR,56.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,4.04,5.0,5.0,4.42,5.0,3.17,4.6,5.0,4.72,4.815,4.8175,4.0025,4.96,3.965,4.2725,0.0,-0.2148571428571427,0.0634285714285713,0.0248571428571427,0.1237142857142856,0.0137142857142858,-0.4428571428571428,0.1408571428571426,5.0,4.0,0.1999999999999999,1.0,True,0.0,4.5287500000000005,4.5690625,-0.0363928571428571,3.0,3.0,2.6666666666666665,3.0,62.3,53.06666666666666,46.3,0.0,False,False,1.0,0.0,16.0,0.0,12.0,0.0,0.0,3.4627777777777777,0,192650.0,0.9950687775759148,0.94,-0.0299999999999999,0,38.333333333333336,0,0,0,0,1,10y+
E00050,Theodore Rodriguez,1988-03-11,,active,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",134300.0,0.93,Male,60+,South Asian,Part-time,True,True,E12593,graduate,NovaCorp-Origin,WorkdayHR,28.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,1.29,3.02,2.44,2.15,2.76,3.91,2.27,2.83,1.7175,3.34,2.7675,3.1975,2.3125,3.7225,2.575,2.9325,-0.1969999999999999,-0.0899999999999999,-0.094,-0.203,-0.1969999999999999,0.057,-0.3120000000000001,0.0599999999999999,5.0,4.0,0.1999999999999999,1.0,True,0.0,2.58375,2.820625,-0.122,3.0,5.0,4.333333333333333,4.0,68.6,76.96666666666667,83.9,0.0,False,False,1.0,1.0,-15.300000000000011,1.0,9.0,0.0,0.2222222222222222,2.9552222222222224,0,130600.0,1.0283307810107198,0.91,0.02,0,38.333333333333336,1,0,0,0,0,10y+
E00051,Sandra Kramer,1988-03-13,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",133000.0,0.92,Female,60+,Southeast Asian,Full-time,False,True,E12215,agency,NovaCorp-Origin,WorkdayHR,29.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,1.17,1.0,2.12,2.16,2.95,1.98,2.61,1.7,1.064,1.0379999999999998,1.816,1.522,2.482,1.872,1.716,1.502,0.004,-0.0359999999999999,-0.0699999999999999,0.1179999999999999,0.352,-0.0199999999999999,0.4019999999999999,0.117,5.0,5.0,0.0,0.0,True,0.0,1.96125,1.6265,0.108375,3.0,3.0,3.0,3.0,65.1,67.8,65.6,0.0,False,False,1.0,0.0,-0.5,0.0,4.0,0.0,0.0,2.266625,0,131800.0,1.0091047040971168,0.91,0.01,0,38.333333333333336,0,0,0,1,0,10y+
E00052,Mrs. Julia Matthews,1988-03-19,,active,Insurance,Risk-Compliance,2,"Manager, Insurance",127400.0,0.88,Female,55-59,Anglo-Australian,Part-time,False,False,E04479,referral,NovaCorp-Origin,WorkdayHR,81.0,460,False,,,,,,,,,,,False,0,0,2025-12-31,4.12,4.26,3.48,3.18,5.0,3.03,4.57,2.56,3.4125,4.7225,3.83,2.805,4.55,2.53,4.4975000000000005,3.205,-0.0779999999999999,-0.1519999999999999,-0.0180000000000001,0.0270000000000001,0.2820000000000001,0.1889999999999999,0.1670000000000001,-0.1330000000000001,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.775,3.6940625,0.0355,3.0,4.0,3.333333333333333,2.0,78.0,65.56666666666666,59.8,0.0,False,False,1.0,2.0,18.200000000000003,1.0,14.0,0.0,0.0,3.054333333333333,0,130650.0,0.9751243781094528,0.91,-0.03,1,38.333333333333336,0,0,0,0,1,10y+
E00053,Regina Burns,1988-03-21,2024-05-01,departed,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",132700.0,0.92,Female,55-59,Anglo-Australian,Full-time,False,True,E00523,agency,NovaCorp-Origin,WorkdayHR,17.0,439,False,2024-05-01,voluntary,Better opportunity,True,False,Meets Expectations,132700.0,E00523,pull,2024-05-01,True,1,0,2024-05-01,3.19,3.31,1.71,1.37,2.77,3.97,3.61,1.83,3.19,3.31,1.71,1.37,2.77,3.97,3.61,1.83,,,,,,,,,1.0,1.0,0.0,0.0,True,0.0,2.72,2.72,,1.0,4.0,4.0,4.0,57.1,57.1,57.1,0.0,False,False,1.0,0.0,0.0,1.0,3.0,0.3333333333333333,0.0,3.4575,0,130600.0,1.0160796324655437,0.91,0.01,0,36.583333333333336,0,0,0,1,0,10y+
E00054,Allen Perez,1988-03-24,,active,Technology,Corporate-Support,2,"Manager, Technology",122900.0,0.85,Male,55-59,Middle Eastern,Full-time,True,False,E02790,agency,NovaCorp-Origin,WorkdayHR,72.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,2.31,2.72,2.74,3.74,4.42,2.5,3.04,3.91,2.49,3.085,2.705,3.3725,3.0775,2.4975,3.265,3.23,-0.016,-0.111,0.005,0.0959999999999999,0.502,-0.005,-0.1139999999999998,0.248,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.1725,2.9653125,0.075625,3.0,3.0,3.0,3.0,67.1,68.5,58.6,0.0,False,False,1.0,0.0,8.499999999999993,0.0,7.0,0.1428571428571428,0.1428571428571428,3.603857142857143,0,130900.0,0.9388846447669976,0.91,-0.06,1,38.25,1,0,0,1,1,10y+
E00055,Marc Mcdonald,1988-03-25,,active,Corporate Operations,Management,2,"Manager, Corporate Operations",115400.0,0.8,Male,60+,European (non-Anglo),Full-time,False,False,E01159,direct,NovaCorp-Origin,WorkdayHR,83.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,3.05,3.01,4.35,3.8,3.1,1.59,2.11,2.84,3.768,3.506,4.274,2.964,3.468,2.0780000000000003,3.022,3.134,-0.2529999999999999,-0.104,0.2329999999999998,0.2729999999999998,-0.0629999999999999,-0.2619999999999999,-0.21,-0.11,5.0,5.0,0.0,0.0,True,0.0,2.98125,3.27675,-0.062,3.0,3.0,3.0,3.0,71.0,70.10000000000001,66.2,0.0,False,False,1.0,0.0,4.799999999999997,0.0,1.0,0.0,0.0,3.768,0,131800.0,0.8755690440060698,0.91,-0.1099999999999999,1,38.25,0,0,0,0,1,10y+
E00057,Cody Chase,1988-03-26,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",135000.0,0.93,Male,60+,Anglo-Australian,Full-time,False,False,E12466,referral,NovaCorp-Origin,WorkdayHR,57.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,3.77,5.0,4.62,5.0,4.83,3.82,5.0,4.75,4.2175,4.6775,4.105,4.96,4.92,4.165,4.91,4.5975,-0.032,0.258,0.275,0.032,-0.0189999999999999,-0.053,0.0699999999999999,0.1510000000000001,5.0,4.0,0.1999999999999999,1.0,True,0.0,4.59875,4.5690625,0.08525,3.0,2.0,2.6666666666666665,3.0,38.1,55.53333333333333,63.5,0.0,False,False,1.0,-1.0,-25.4,0.0,4.0,0.0,0.25,3.1583750000000004,0,130600.0,1.0336906584992342,0.91,0.02,0,38.25,0,0,0,0,1,10y+
E00058,Bruce Brown,1988-03-28,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",185100.0,0.93,Male,60+,South Asian,Full-time,False,True,E04121,referral,NovaCorp-Origin,WorkdayHR,20.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,3.69,2.93,4.04,3.73,4.06,2.06,5.0,1.84,3.942,1.73,3.932,3.464,3.734,2.2920000000000003,3.932,2.274,-0.2580000000000001,0.225,0.1620000000000001,0.0719999999999999,-0.046,-0.349,0.389,-0.23,5.0,5.0,0.0,0.0,True,0.0,3.41875,3.1625000000000005,-0.004375,3.0,2.0,3.6666666666666665,5.0,44.6,74.89999999999999,97.3,0.0,False,False,1.0,-3.0,-52.7,0.0,6.0,0.0,0.0,3.1979722222222224,0,193900.0,0.9546157813305828,0.94,-0.0099999999999998,0,38.25,0,0,0,0,0,10y+
E00059,Molly Ramsey,1988-03-30,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",118500.0,0.82,Female,55-59,Anglo-Australian,Part-time,False,False,E04760,direct,NovaCorp-Origin,WorkdayHR,83.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,2.77,4.46,3.68,4.58,3.23,3.29,2.96,3.24,2.6725,4.7575,4.3425,4.275,3.8775,2.975,3.5475000000000003,3.19,0.0419999999999999,-0.1509999999999999,-0.356,0.2139999999999998,-0.055,0.1320000000000001,-0.1870000000000001,-0.1299999999999999,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.52625,3.7046875,-0.061375,3.0,1.0,1.6666666666666667,3.0,17.3,41.16666666666666,55.3,0.0,False,False,1.0,-2.0,-38.0,0.0,3.0,0.0,0.0,3.2898333333333336,0,130600.0,0.9073506891271056,0.91,-0.09,1,38.25,0,0,0,0,1,10y+
E00060,Dean Padilla,1988-03-30,,active,Technology,Technology,2,"Manager, Technology",123800.0,0.85,Male,60+,South Asian,Full-time,False,False,E09472,agency,NovaCorp-Origin,WorkdayHR,31.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,4.28,3.61,4.02,3.11,2.91,5.0,4.08,4.11,4.57,3.085,3.6075,4.01,3.2275,4.5,4.4175,4.452500000000001,-0.0205714285714285,0.2108571428571428,0.1694285714285713,-0.1931428571428572,-0.1597142857142859,0.2948571428571429,-0.2282857142857141,-0.2071428571428571,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.89,3.98375,-0.0167142857142857,3.0,2.0,3.333333333333333,5.0,44.1,71.26666666666667,95.0,1.0,True,False,1.0,-3.0,-50.9,0.0,8.0,0.0,0.0,3.689208333333333,0,130900.0,0.9457601222307104,0.91,-0.06,1,38.25,0,0,0,1,0,10y+
E00061,Kendra Mayer,1988-03-31,,active,Wealth Management,Technology,2,"Manager, Wealth Management",128700.0,0.89,Female,55-59,Anglo-Australian,Full-time,False,False,E05073,direct,NovaCorp-Origin,WorkdayHR,71.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,1.81,3.71,1.0,1.72,1.0,2.91,2.48,3.03,2.405,3.98,1.475,1.38,1.3775,2.6475,2.565,3.3925,-0.2339999999999999,0.0519999999999999,-0.4219999999999999,0.1219999999999999,-0.253,0.125,-0.048,-0.1929999999999999,5.0,4.0,0.1999999999999999,1.0,True,0.0,2.2075,2.4028125,-0.106375,3.0,3.0,3.333333333333333,5.0,74.1,71.13333333333334,94.4,0.0,False,False,1.0,-2.0,-20.30000000000001,0.0,10.0,0.0,0.1,3.2857666666666665,0,131200.0,0.9809451219512196,0.91,-0.02,1,38.25,0,0,0,0,1,10y+
E00064,Kara Rogers,1988-04-03,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",130000.0,0.9,Female,60+,Southeast Asian,Full-time,False,False,E12358,direct,NovaCorp-Origin,WorkdayHR,63.0,459,False,,,,,,,,,,,False,0,0,2025-12-31,2.76,3.25,2.62,3.35,3.9,3.59,2.66,3.18,3.563333333333333,4.043333333333333,3.2533333333333334,3.543333333333333,3.8333333333333335,4.0633333333333335,2.4966666666666666,3.096666666666667,-0.3392857142857146,-0.4764285714285717,-0.4871428571428574,-0.1292857142857145,-0.0028571428571433,-0.2792857142857146,0.082142857142857,0.0585714285714284,5.0,3.0,0.4,1.0,False,1.0,3.16375,3.4866666666666664,-0.1966964285714288,3.0,5.0,3.333333333333333,3.0,83.7,63.23333333333333,70.6,0.0,False,False,1.0,2.0,13.100000000000009,1.0,5.0,0.2,0.0,3.367458333333333,0,130600.0,0.9954058192955588,0.91,-0.01,0,38.25,0,0,0,0,1,10y+
